,一共游戏场数,4303
,,终极吸取	花瓣舞	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	气势头带	力量头带,16,59.26%,9
,,能量增幅器	气势头带	力量头带,9,90.0%,3
,,讲究眼镜	能量增幅器	贝壳之铃,12,80.0%,2
,,讲究眼镜	气势头带	力量头带,3,75.0%,1
,,讲究眼镜	救援屏障	气势头带,1,100.0%,1
,,气势头带	力量头带	弱点保险,1,100.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,1,100.0%,1
,,救援屏障	亿奥斯饼干	气势头带,1,100.0%,1
,,讲究眼镜	气势头带	博识眼镜,1,100.0%,1
25,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,1.42%,42,68.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,dordori,8,72.73%
,,RNSヤKamiru,7,70.0%
,,E5・Olivotec,7,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	突袭		逃脱按键,15,71.43%,3
,,暗袭要害	精神利刃	逃脱按键,11,84.62%,6
,,追打		突袭		逃脱按键,7,63.64%,2
,,追打		突袭		速度强化,2,100.0%,1
,,暗袭要害	精神利刃	攻击强化,2,66.67%,3
,,暗袭要害	精神利刃	速度强化,2,50.0%,1
,,追打		精神利刃	万灵药,1,100.0%,1
,,暗袭要害	精神利刃	万灵药,1,100.0%,1
,,暗袭要害	突袭		攻击强化,1,50.0%,2
,,追打		突袭		万灵药,0,0.0%,1
,,追打		精神利刃	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,18,66.67%,7
,,气势头带	锐利之爪	焦点镜,11,68.75%,4
,,猛攻哑铃	气势头带	焦点镜,5,71.43%,1
,,亿奥斯饼干	猛攻哑铃	焦点镜,3,60.0%,1
,,能量增幅器	锐利之爪	焦点镜,2,100.0%,1
,,轻石		锐利之爪	焦点镜,2,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
,,救援屏障	猛攻哑铃	焦点镜,0,0.0%,1
26,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,1.39%,45,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,:p-Nasheツ,21,80.77%
,,Noun・Gatlue,7,87.5%
,,CrisElperr0,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术		木角		伤药	,29,72.5%,7
,,咒术		木角		速度强化,7,70.0%,6
,,咒术		木角		逃脱按键,4,100.0%,2
,,咒术		木角		向尾喵的尾巴,4,80.0%,3
,,咒术		木角		迟缓烟雾,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,31,77.5%,5
,,猛攻哑铃	气势头带	弱点保险,4,66.67%,4
,,得分护盾	猛攻哑铃	气势头带,7,87.5%,1
,,气势头带	凸凸头盔	弱点保险,1,100.0%,1
,,救援屏障	气势头带	弱点保险,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	力量头带,1,50.0%,1
,,救援屏障	进击眼镜	气势头带,0,0.0%,1
27,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,13,1.3%,40,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,:p-Gerarwi,16,76.19%
,,不思議ノ国ノ,10,90.91%
,,志Sauloㅤツ,8,61.54%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,19,76.0%,5
,,冰冻牙	十万马力	逃脱按键,11,78.57%,4
,,冰柱坠击	十万马力	速度强化,4,66.67%,1
,,冰柱坠击	十万马力	逃脱按键,2,100.0%,2
,,冰柱坠击	地震		速度强化,2,100.0%,1
,,冰冻牙	地震		逃脱按键,2,66.67%,2
,,冰柱坠击	地震		逃脱按键,0,0.0%,1
,,冰冻牙	地震		伤药	,0,0.0%,1
,,冰冻牙	地震		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	气势头带	弱点保险,25,65.79%,6
,,救援屏障	气势头带	锐利之爪,11,91.67%,2
,,救援屏障	得分护盾	气势头带,2,100.0%,2
,,亿奥斯饼干	气势头带	弱点保险,1,100.0%,1
,,救援屏障	亿奥斯饼干	气势头带,1,50.0%,1
,,气势头带	力量头带	弱点保险,0,0.0%,1
28,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,15,1.07%,30,65.22%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,jĹ,10,76.92%
,,死atited04,8,88.89%
,,S8uL・Cursed,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,青草搅拌器	棉花防守	攻击强化,12,85.71%,6
,,青草搅拌器	棉花防守	速度强化,11,64.71%,5
,,青草搅拌器	棉孢子	攻击强化,2,100.0%,2
,,青草搅拌器	棉孢子	速度强化,2,50.0%,2
,,青草搅拌器	棉花防守	向尾喵的尾巴,1,100.0%,1
,,青草搅拌器	棉花防守	逃脱按键,1,33.33%,3
,,青草搅拌器	棉孢子	伤药	,1,25.0%,1
,,花粉团	棉花防守	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	力量头带,12,70.59%,3
,,讲究眼镜	气势头带	力量头带,2,66.67%,2
,,救援屏障	气势头带	力量头带,2,50.0%,2
,,学习装置	轻石		力量头带,8,88.89%,1
,,进击眼镜	气势头带	力量头带,3,100.0%,1
,,讲究眼镜	进击眼镜	力量头带,1,100.0%,1
,,救援屏障	学习装置	气势头带,1,50.0%,1
,,能量增幅器	进击眼镜	力量头带,1,25.0%,1
,,能量增幅器	学习装置	贝壳之铃,0,0.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,0,0.0%,1
,,讲究眼镜	学习装置	力量头带,0,0.0%,1
28,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,1.07%,33,71.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8uL・Cursed,15,78.95%
,,CeS梦Luffy,6,75.0%
,,ZapWarudo,3,60.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		逃脱按键,16,80.0%,2
,,巨声		冥想		速度强化,13,68.42%,9
,,魔法火焰	吸取之吻	速度强化,3,75.0%,3
,,魔法火焰	冥想		伤药	,1,100.0%,1
,,魔法火焰	吸取之吻	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,26,76.47%,8
,,讲究眼镜	贝壳之铃	博识眼镜,3,60.0%,1
,,讲究眼镜	救援屏障	气势头带,2,100.0%,1
,,能量增幅器	气势头带	贝壳之铃,1,100.0%,1
,,进击眼镜	气势头带	力量头带,1,50.0%,1
,,讲究眼镜	救援屏障	贝壳之铃,0,0.0%,1
,,讲究眼镜	进击眼镜	气势头带,0,0.0%,1
30,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,1.05%,33,73.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,CloudBuster,11,91.67%
,,S8uL・Might,4,66.67%
,,ScepTer___,3,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷水		高速旋转	逃脱按键,28,71.79%,12
,,水炮		高速旋转	逃脱按键,2,100.0%,2
,,喷水		高速旋转	速度强化,1,100.0%,1
,,水炮		冲浪		逃脱按键,1,100.0%,1
,,水炮		冲浪		攻击强化,1,100.0%,1
,,喷水		冲浪		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	进击眼镜	气势头带,7,77.78%,5
,,救援屏障	进击眼镜	气势头带,8,66.67%,4
,,能量增幅器	救援屏障	进击眼镜,14,82.35%,3
,,能量增幅器	气势头带	贝壳之铃,2,100.0%,1
,,救援屏障	得分护盾	气势头带,1,100.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,讲究眼镜	能量增幅器	气势头带,0,0.0%,1
,,亿奥斯饼干	进击眼镜	气势头带,0,0.0%,1
31,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,0.91%,26,66.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8uL・Cursed,5,62.5%
,,CeS梦KiD,4,100.0%
,,ShreyNHK,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月亮之力	精神冲击	逃脱按键,9,69.23%,3
,,月亮之力	预知未来	逃脱按键,4,50.0%,6
,,精神强念	精神冲击	速度强化,3,100.0%,3
,,精神强念	精神冲击	逃脱按键,3,75.0%,3
,,精神强念	预知未来	速度强化,2,100.0%,2
,,月亮之力	预知未来	速度强化,2,66.67%,3
,,月亮之力	精神冲击	速度强化,2,50.0%,2
,,精神强念	预知未来	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	救援屏障	博识眼镜,11,73.33%,5
,,讲究眼镜	气势头带	博识眼镜,7,77.78%,5
,,讲究眼镜	能量增幅器	博识眼镜,3,60.0%,2
,,讲究眼镜	贝壳之铃	博识眼镜,1,50.0%,2
,,讲究眼镜	能量增幅器	贝壳之铃,2,66.67%,1
,,能量增幅器	救援屏障	气势头带,1,100.0%,1
,,讲究眼镜	进击眼镜	气势头带,1,50.0%,1
,,能量增幅器	气势头带	力量头带,0,0.0%,1
,,救援屏障	气势头带	力量头带,0,0.0%,1
32,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,9,0.79%,21,61.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,頑張ろうww,13,68.42%
,,ここあった,4,80.0%
,,セイキン_VT,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,17,62.96%,6
,,蓄能焰袭	飞翔		攻击强化,4,80.0%,1
,,燕返		勇鸟猛攻	攻击强化,0,0.0%,1
,,蓄能焰袭	飞翔		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	轻石		力量头带,13,68.42%,1
,,气势头带	力量头带	锐利之爪,4,80.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,1,100.0%,1
,,救援屏障	猛攻哑铃	锐利之爪,1,50.0%,1
,,猛攻哑铃	气势头带	弱点保险,1,33.33%,1
,,救援屏障	锐利之爪	焦点镜,0,0.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,0,0.0%,1
,,救援屏障	得分护盾	气势头带,0,0.0%,1
33,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,10,0.7%,16,53.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,PotatoUwU,9,60.0%
,,E5・Olivotec,1,100.0%
,,ки・J1h4,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛扑		蛮力		速度强化,12,60.0%,5
,,猛扑		蛮力		逃脱按键,2,50.0%,2
,,猛扑		蛮力		攻击强化,2,40.0%,2
,,猛扑		蛮力		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,3,75.0%,3
,,猛攻哑铃	气势头带	锐利之爪,2,50.0%,2
,,猛攻哑铃	气势头带	弱点保险,1,20.0%,2
,,亿奥斯饼干	猛攻哑铃	力量头带,9,60.0%,1
,,气势头带	力量头带	锐利之爪,1,100.0%,1
,,救援屏障	猛攻哑铃	力量头带,0,0.0%,1
34,狙射树枭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,9,0.44%,9,47.37%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,realin,4,40.0%
,,不思議ノ国ノ,2,100.0%
,,NATECHGAMERS,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	影子偷袭	攻击强化,4,40.0%,2
,,缝影		影子偷袭	逃脱按键,3,75.0%,3
,,飞叶快刀	影子偷袭	速度强化,1,100.0%,1
,,飞叶快刀	飞叶风暴	攻击强化,1,100.0%,1
,,缝影		影子偷袭	速度强化,0,0.0%,2
,,缝影		飞叶风暴	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,0,0.0%,2
,,猛攻哑铃	力量头带	锐利之爪,0,0.0%,2
,,猛攻哑铃	力量头带	焦点镜,4,40.0%,1
,,力量头带	锐利之爪	焦点镜,2,100.0%,1
,,气势头带	力量头带	锐利之爪,1,100.0%,1
,,力量头带	焦点镜	弱点保险,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,1,100.0%,1
35,铝钢龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,6,0.4%,11,64.71%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,IsWillTVツ,6,60.0%
,,E5・Olivotec,2,100.0%
,,不思議ノ国ノ,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之波动	龙尾		攻击强化,6,54.55%,2
,,龙之波动	龙尾		逃脱按键,2,100.0%,1
,,加农光炮	龙尾		逃脱按键,2,100.0%,2
,,加农光炮	龙尾		攻击强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,6,54.55%,2
,,救援屏障	力量头带	焦点镜,3,100.0%,2
,,气势头带	力量头带	焦点镜,1,100.0%,1
,,力量头带	锐利之爪	焦点镜,1,50.0%,1
36,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.37%,11,68.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BH・kyriaos,7,100.0%
,,S8uL・Cursed,2,100.0%
,,ZapWarudo,2,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	速度强化,8,72.73%,4
,,精神冲击	幻象光线	逃脱按键,2,100.0%,1
,,辅助力量	幻象光线	速度强化,1,100.0%,1
,,精神冲击	预知未来	速度强化,0,0.0%,1
,,辅助力量	幻象光线	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,2,50.0%,2
,,讲究眼镜	救援屏障	气势头带,0,0.0%,2
,,讲究眼镜	救援屏障	博识眼镜,7,100.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,2,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,0,0.0%,1
37,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,8,0.33%,9,64.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,CrisElperr0,3,60.0%
,,TILTED×Yûta,2,100.0%
,,LyNTempo,1,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	潮旋		攻击强化,5,50.0%,5
,,水之波动	潮旋		速度强化,4,100.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	猛攻哑铃	焦点镜,2,50.0%,3
,,猛攻哑铃	焦点镜	弱点保险,4,66.67%,2
,,猛攻哑铃	气势头带	焦点镜,2,100.0%,1
,,能量增幅器	猛攻哑铃	气势头带,1,100.0%,1
,,能量增幅器	救援屏障	焦点镜,0,0.0%,1
38,胖可丁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,7,0.28%,9,75.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QLASH・Stark,3,100.0%
,,ZapWarudo,2,100.0%
,,R0juu,2,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	唱歌		速度强化,4,80.0%,3
,,魔法闪耀	滚动		速度强化,3,100.0%,3
,,连环巴掌	滚动		逃脱按键,2,100.0%,1
,,魔法闪耀	唱歌		逃脱按键,0,0.0%,1
,,魔法闪耀	滚动		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,3,100.0%,1
,,能量增幅器	气势头带	锐利之爪,2,100.0%,1
,,救援屏障	得分护盾	气势头带,2,100.0%,1
,,气势头带	锐利之爪	焦点镜,1,100.0%,1
,,能量增幅器	学习装置	气势头带,1,50.0%,1
,,救援屏障	亿奥斯饼干	气势头带,0,0.0%,1
,,得分护盾	亿奥斯饼干	气势头带,0,0.0%,1
39,岩殿居蟹,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,2,0.07%,2,66.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,E5・Olivotec,2,100.0%
,,MW・KyluK十,0,0.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,破壳		十字剪	逃脱按键,2,100.0%,1
,,破壳		十字剪	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,2,66.67%,2
