,一共游戏场数,11348
,,气势头带	猛攻哑铃	锐利之爪,34,68.0%,3
,,力量头带	焦点镜	锐利之爪,5,83.33%,3
,,弱点保险	焦点镜	锐利之爪,5,55.56%,2
,,弱点保险	猛攻哑铃	锐利之爪,2,50.0%,2
,,气势头带	焦点镜	猛攻哑铃,2,50.0%,2
,,气势头带	焦点镜	锐利之爪,0,0.0%,2
,,弱点保险	能量增幅器	锐利之爪,7,77.78%,1
,,弱点保险	气势头带	锐利之爪,7,70.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,3,50.0%,1
,,弱点保险	气势头带	猛攻哑铃,3,42.86%,1
,,力量头带	弱点保险	焦点镜,1,100.0%,1
,,气势头带	能量增幅器	锐利之爪,1,100.0%,1
,,凸凸头盔	学习装置	救援屏障,1,100.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,0,0.0%,1
,,弱点保险	焦点镜	猛攻哑铃,0,0.0%,1
12,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,65,3.53%,302,75.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SaD·溫柔,74,84.09%
,,_Gokû_,21,80.77%
,,은평구할방탱,21,67.74%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,热水		意念移物	逃脱按键,69,79.31%,10
,,冲浪		瞬间失忆	逃脱按键,57,78.08%,20
,,热水		瞬间失忆	逃脱按键,46,83.64%,12
,,热水		瞬间失忆	伤药	,38,77.55%,9
,,冲浪		意念移物	伤药	,24,75.0%,5
,,冲浪		瞬间失忆	伤药	,16,66.67%,6
,,冲浪		意念移物	逃脱按键,14,56.0%,11
,,热水		瞬间失忆	速度强化,13,86.67%,4
,,冲浪		瞬间失忆	速度强化,9,69.23%,5
,,热水		意念移物	速度强化,6,60.0%,2
,,热水		瞬间失忆	攻击强化,5,62.5%,1
,,热水		意念移物	伤药	,2,100.0%,2
,,冲浪		意念移物	速度强化,2,28.57%,4
,,冲浪		瞬间失忆	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	讲究眼镜,84,75.68%,25
,,学习装置	气势头带	穿透汤匙,113,80.14%,13
,,学习装置	救援屏障	气势头带,29,69.05%,9
,,亿奥斯饼干	气势头带	进击眼镜,24,82.76%,3
,,气势头带	穿透汤匙	进击眼镜,16,64.0%,3
,,气势头带	讲究眼镜	进击眼镜,22,66.67%,2
,,博识眼镜	学习装置	气势头带,1,33.33%,2
,,学习装置	得分护盾	气势头带,5,83.33%,1
,,学习装置	气势头带	贝壳之铃,2,100.0%,1
,,博识眼镜	学习装置	讲究眼镜,2,50.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,1,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,1,100.0%,1
,,学习装置	弱点保险	气势头带,1,100.0%,1
,,亿奥斯饼干	气势头带	突击背心,0,0.0%,1
13,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,3.5%,277,69.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,そっちモン,35,71.43%
,,카이,28,80.0%
,,Malan,28,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,伏特替换	放电		万灵药,94,73.44%,21
,,伏特替换	放电		速度强化,48,71.64%,2
,,伏特替换	放电		伤药	,29,67.44%,2
,,伏特替换	放电		脱壳忍者玩偶,19,67.86%,7
,,电光		放电		攻击强化,19,67.86%,7
,,电光		疯狂伏特	攻击强化,11,84.62%,6
,,伏特替换	放电		逃脱按键,11,68.75%,10
,,伏特替换	放电		攻击强化,11,44.0%,17
,,电光		疯狂伏特	万灵药,10,83.33%,9
,,电光		放电		万灵药,10,58.82%,5
,,电光		放电		伤药	,6,100.0%,2
,,电光		疯狂伏特	伤药	,5,71.43%,4
,,电光		疯狂伏特	逃脱按键,2,100.0%,2
,,电光		放电		速度强化,1,100.0%,1
,,电光		疯狂伏特	脱壳忍者玩偶,1,33.33%,2
,,电光		放电		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	猛攻哑铃	锐利之爪,11,64.71%,7
,,力量头带	气势头带	能量增幅器,34,72.34%,6
,,弱点保险	气势头带	猛攻哑铃,18,64.29%,6
,,弱点保险	气势头带	锐利之爪,24,75.0%,5
,,弱点保险	猛攻哑铃	锐利之爪,22,73.33%,4
,,力量头带	气势头带	锐利之爪,8,80.0%,4
,,力量头带	猛攻哑铃	锐利之爪,6,46.15%,4
,,力量头带	弱点保险	能量增幅器,31,75.61%,3
,,力量头带	气势头带	猛攻哑铃,1,16.67%,3
,,力量头带	弱点保险	气势头带,29,67.44%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,4,66.67%,2
,,力量头带	弱点保险	锐利之爪,3,60.0%,2
,,力量头带	猛攻哑铃	能量增幅器,2,40.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,1,50.0%,2
,,气势头带	治愈王冠	锐利之爪,35,71.43%,1
,,弱点保险	轻石	锐利之爪,23,88.46%,1
,,气势头带	猛攻哑铃	连打围巾,9,69.23%,1
,,力量头带	救援屏障	气势头带,4,66.67%,1
,,力量头带	能量增幅器	锐利之爪,3,60.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,2,100.0%,1
,,弱点保险	能量增幅器	锐利之爪,1,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,气势头带	焦点镜	猛攻哑铃,1,100.0%,1
,,焦点镜	能量增幅器	锐利之爪,1,100.0%,1
,,弱点保险	救援屏障	猛攻哑铃,1,100.0%,1
,,气势头带	能量增幅器	连打围巾,1,100.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,1,100.0%,1
,,力量头带	弱点保险	治愈王冠,0,0.0%,1
,,力量头带	连打围巾	锐利之爪,0,0.0%,1
,,力量头带	救援屏障	能量增幅器,0,0.0%,1
,,力量头带	弱点保险	焦点镜,0,0.0%,1
14,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,73,3.44%,290,74.36%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Cоmi,45,83.33%
,,Kp·k君,26,70.27%
,,Gow_77chin.,24,82.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,103,71.53%,47
,,冲浪		高速移动	逃脱按键,77,75.49%,37
,,电球		高速移动	逃脱按键,48,70.59%,27
,,电球		指导		逃脱按键,18,85.71%,13
,,电球		光墙		逃脱按键,17,94.44%,7
,,电球		高速移动	万灵药,6,85.71%,1
,,日光束	光墙		万灵药,5,62.5%,1
,,日光束	高速移动	逃脱按键,3,100.0%,3
,,冲浪		高速移动	万灵药,3,75.0%,1
,,冲浪		指导		逃脱按键,2,100.0%,1
,,冲浪		高速移动	速度强化,2,100.0%,2
,,冲浪		光墙		逃脱按键,2,66.67%,2
,,冲浪		光墙		万灵药,2,66.67%,1
,,日光束	高速移动	攻击强化,1,100.0%,1
,,电球		光墙		万灵药,1,100.0%,1
,,日光束	光墙		脱壳忍者玩偶,0,0.0%,1
,,冲浪		光墙		速度强化,0,0.0%,1
,,日光束	光墙		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,220,73.58%,55
,,穿透汤匙	讲究眼镜	进击眼镜,14,66.67%,7
,,博识眼镜	穿透汤匙	进击眼镜,44,83.02%,6
,,学习装置	穿透汤匙	讲究眼镜,7,70.0%,2
,,穿透汤匙	讲究眼镜	贝壳之铃,5,83.33%,2
,,博识眼镜	学习装置	穿透汤匙,0,0.0%,1
15,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,3.27%,272,73.32%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iamTomato,27,75.0%
,,有里葉_St,25,75.76%
,,ちゃる__,15,78.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,191,73.75%,45
,,月光		重力		逃脱按键,49,77.78%,9
,,月光		看我嘛	速度强化,17,58.62%,13
,,月光		看我嘛	逃脱按键,9,81.82%,4
,,吸取之吻	看我嘛	速度强化,2,100.0%,2
,,月光		重力		脱壳忍者玩偶,2,50.0%,3
,,月光		看我嘛	脱壳忍者玩偶,1,100.0%,1
,,吸取之吻	重力		速度强化,1,100.0%,1
,,月光		重力		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	进击眼镜,81,75.0%,19
,,学习装置	气势头带	进击眼镜,34,80.95%,11
,,博识眼镜	学习装置	气势头带,47,77.05%,5
,,博识眼镜	学习装置	进击眼镜,30,69.77%,5
,,博识眼镜	学习装置	救援屏障,7,70.0%,4
,,学习装置	援助头巾	进击眼镜,7,33.33%,4
,,博识眼镜	学习装置	援助头巾,26,74.29%,3
,,学习装置	救援屏障	气势头带,15,71.43%,3
,,博识眼镜	援助头巾	进击眼镜,9,69.23%,1
,,学习装置	援助头巾	能量增幅器,8,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,2,100.0%,1
,,学习装置	贝壳之铃	进击眼镜,2,100.0%,1
,,亿奥斯饼干	学习装置	进击眼镜,2,100.0%,1
,,学习装置	援助头巾	讲究眼镜,2,66.67%,1
16,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,3.09%,265,75.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iPiploo・p,62,80.52%
,,욕받이,48,68.57%
,,YM・宇宙一©,42,84.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,啄钻		飞踢		万灵药,177,77.29%,36
,,三重攻击	飞踢		万灵药,69,74.19%,5
,,三重攻击	高速移动	万灵药,18,66.67%,12
,,啄钻		高速移动	万灵药,1,100.0%,1
,,三重攻击	高速移动	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,140,77.35%,28
,,亿奥斯饼干	猛攻哑铃	锐利之爪,73,77.66%,11
,,亿奥斯饼干	猛攻哑铃	轻石,3,75.0%,2
,,能量增幅器	轻石	锐利之爪,48,68.57%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
17,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,2.64%,217,72.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iamTomato,25,71.43%
,,あああそぽし,22,68.75%
,,Rh1N0,17,68.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	逃脱按键,86,67.19%,16
,,潜灵奇袭	异次元洞	速度强化,83,73.45%,24
,,潜灵奇袭	异次元洞	脱壳忍者玩偶,36,78.26%,5
,,潜灵奇袭	异次元洞	攻击强化,9,90.0%,5
,,暗影球	戏法		脱壳忍者玩偶,1,100.0%,1
,,暗影球	异次元洞	逃脱按键,1,100.0%,1
,,暗影球	异次元洞	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,111,72.55%,30
,,学习装置	气势头带	轻石,64,69.57%,5
,,力量头带	学习装置	讲究眼镜,7,70.0%,3
,,学习装置	气势头带	讲究眼镜,7,77.78%,2
,,学习装置	气势头带	连打围巾,1,50.0%,2
,,力量头带	学习装置	能量增幅器,15,83.33%,1
,,学习装置	救援屏障	气势头带,5,83.33%,1
,,力量头带	气势头带	连打围巾,3,75.0%,1
,,力量头带	穿透汤匙	连打围巾,1,100.0%,1
,,力量头带	学习装置	连打围巾,1,100.0%,1
,,救援屏障	气势头带	进击眼镜,1,100.0%,1
,,学习装置	气势头带	能量增幅器,1,50.0%,1
,,学习装置	能量增幅器	轻石,0,0.0%,1
18,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,2.14%,174,71.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XDTTD,55,76.39%
,,SkyDuraludon,18,81.82%
,,Kp·愛してる,14,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷水		高速旋转	逃脱按键,146,72.64%,30
,,水炮		冲浪		逃脱按键,24,64.86%,17
,,水炮		高速旋转	逃脱按键,2,100.0%,2
,,喷水		高速旋转	速度强化,1,100.0%,1
,,水炮		冲浪		速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	穿透汤匙	进击眼镜,121,73.33%,20
,,学习装置	气势头带	穿透汤匙,14,73.68%,6
,,力量头带	学习装置	气势头带,7,87.5%,2
,,博识眼镜	气势头带	穿透汤匙,6,60.0%,2
,,博识眼镜	穿透汤匙	进击眼镜,4,66.67%,2
,,气势头带	能量增幅器	进击眼镜,2,100.0%,2
,,气势头带	穿透汤匙	能量增幅器,2,50.0%,2
,,气势头带	讲究眼镜	进击眼镜,11,73.33%,1
,,救援屏障	气势头带	穿透汤匙,2,33.33%,1
,,学习装置	救援屏障	气势头带,1,100.0%,1
,,救援屏障	穿透汤匙	进击眼镜,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
,,力量头带	气势头带	连打围巾,1,50.0%,1
,,学习装置	气势头带	能量增幅器,1,50.0%,1
,,力量头带	气势头带	穿透汤匙,0,0.0%,1
19,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,1.97%,176,78.57%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rekseinri,28,82.35%
,,Kp·愛してる,17,73.91%
,,Cranberry6,11,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	日光束	逃脱按键,76,83.52%,32
,,终极吸取	日光束	伤药	,28,82.35%,1
,,终极吸取	日光束	逃脱按键,27,75.0%,17
,,终极吸取	花瓣舞	逃脱按键,18,75.0%,2
,,污泥炸弹	日光束	万灵药,5,100.0%,4
,,终极吸取	日光束	速度强化,5,100.0%,3
,,污泥炸弹	日光束	脱壳忍者玩偶,5,55.56%,1
,,污泥炸弹	日光束	速度强化,4,80.0%,3
,,终极吸取	日光束	脱壳忍者玩偶,3,75.0%,1
,,终极吸取	花瓣舞	万灵药,3,50.0%,4
,,终极吸取	花瓣舞	脱壳忍者玩偶,2,50.0%,1
,,终极吸取	花瓣舞	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,37,86.05%,14
,,博识眼镜	穿透汤匙	讲究眼镜,28,82.35%,8
,,力量头带	穿透汤匙	能量增幅器,11,68.75%,8
,,气势头带	穿透汤匙	能量增幅器,14,93.33%,4
,,力量头带	气势头带	穿透汤匙,19,76.0%,2
,,博识眼镜	穿透汤匙	能量增幅器,3,100.0%,2
,,博识眼镜	讲究眼镜	贝壳之铃,3,75.0%,2
,,力量头带	气势头带	连打围巾,2,40.0%,2
,,穿透汤匙	能量增幅器	贝壳之铃,28,82.35%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,10,58.82%,1
,,力量头带	气势头带	突击背心,7,63.64%,1
,,气势头带	穿透汤匙	贝壳之铃,3,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,3,75.0%,1
,,博识眼镜	气势头带	穿透汤匙,2,100.0%,1
,,力量头带	博识眼镜	穿透汤匙,2,100.0%,1
,,学习装置	穿透汤匙	讲究眼镜,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,力量头带	气势头带	能量增幅器,1,33.33%,1
20,水晶灯火灵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,1.81%,153,74.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,F5-DESTROYER,41,80.39%
,,SaD·溫柔,17,80.95%
,,JPN_Mickey,11,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,过热		封印		逃脱按键,112,72.73%,46
,,过热		封印		脱壳忍者玩偶,18,81.82%,2
,,过热		灵骚		逃脱按键,13,100.0%,4
,,喷射火焰	封印		逃脱按键,5,62.5%,5
,,过热		灵骚		速度强化,4,80.0%,1
,,喷射火焰	封印		脱壳忍者玩偶,1,100.0%,1
,,过热		封印		速度强化,0,0.0%,1
,,喷射火焰	灵骚		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,132,73.74%,48
,,博识眼镜	穿透汤匙	贝壳之铃,18,81.82%,2
,,博识眼镜	讲究眼镜	进击眼镜,2,100.0%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,0,0.0%,1
21,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,1.8%,156,76.47%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SkyDuraludon,24,77.42%
,,技外し全一,21,84.0%
,,ttvSazuro,15,68.18%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,93,73.81%,23
,,大字爆炎	火焰旋涡	逃脱按键,29,80.56%,17
,,魔法火焰	蓄能焰袭	脱壳忍者玩偶,12,92.31%,2
,,大字爆炎	火焰旋涡	速度强化,9,100.0%,4
,,大字爆炎	蓄能焰袭	逃脱按键,6,85.71%,3
,,魔法火焰	蓄能焰袭	万灵药,3,100.0%,1
,,魔法火焰	火焰旋涡	逃脱按键,2,100.0%,2
,,大字爆炎	火焰旋涡	脱壳忍者玩偶,1,50.0%,1
,,魔法火焰	蓄能焰袭	速度强化,1,20.0%,2
,,魔法火焰	火焰旋涡	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	贝壳之铃,48,70.59%,17
,,穿透汤匙	能量增幅器	讲究眼镜,62,86.11%,14
,,博识眼镜	穿透汤匙	讲究眼镜,9,75.0%,5
,,博识眼镜	穿透汤匙	能量增幅器,25,75.76%,3
,,能量增幅器	讲究眼镜	贝壳之铃,3,50.0%,3
,,博识眼镜	气势头带	讲究眼镜,5,100.0%,1
,,救援屏障	穿透汤匙	能量增幅器,2,66.67%,1
,,博识眼镜	能量增幅器	贝壳之铃,2,40.0%,1
22,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,1.79%,147,72.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Player9879,36,85.71%
,,Cоmi,20,74.07%
,,iPandaShow,14,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻牙	地震		逃脱按键,64,75.29%,14
,,冰冻牙	十万马力	逃脱按键,23,71.88%,9
,,冰柱坠击	十万马力	逃脱按键,15,62.5%,14
,,冰柱坠击	十万马力	伤药	,14,70.0%,8
,,冰冻牙	地震		速度强化,5,100.0%,4
,,冰柱坠击	地震		速度强化,5,100.0%,1
,,冰柱坠击	十万马力	速度强化,5,55.56%,3
,,冰冻牙	地震		伤药	,4,80.0%,5
,,冰柱坠击	地震		逃脱按键,4,80.0%,4
,,冰冻牙	十万马力	伤药	,3,75.0%,3
,,冰冻牙	十万马力	速度强化,3,42.86%,4
,,冰冻牙	地震		攻击强化,1,100.0%,1
,,冰柱坠击	十万马力	迟缓烟雾,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,25,64.1%,12
,,力量头带	学习装置	气势头带,44,84.62%,6
,,学习装置	气势头带	连打围巾,11,73.33%,5
,,力量头带	气势头带	猛攻哑铃,7,46.67%,5
,,亿奥斯饼干	学习装置	气势头带,10,90.91%,4
,,弱点保险	气势头带	猛攻哑铃,11,73.33%,3
,,学习装置	气势头带	猛攻哑铃,4,100.0%,3
,,学习装置	气势头带	锐利之爪,2,100.0%,2
,,学习装置	弱点保险	气势头带,1,20.0%,2
,,力量头带	气势头带	连打围巾,0,0.0%,2
,,学习装置	气势头带	轻石,20,74.07%,1
,,学习装置	气势头带	突击背心,6,66.67%,1
,,救援屏障	气势头带	连打围巾,2,100.0%,1
,,气势头带	猛攻哑铃	连打围巾,1,100.0%,1
,,弱点保险	救援屏障	气势头带,1,100.0%,1
,,亿奥斯饼干	弱点保险	气势头带,1,100.0%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
,,救援屏障	气势头带	猛攻哑铃,0,0.0%,1
23,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,1.72%,149,76.41%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ıТãqčħıツ,28,84.85%
,,iSorA,16,84.21%
,,SUBJUGATER,11,64.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,60,75.95%,25
,,冰冻之风	冷冻干燥	逃脱按键,49,80.33%,14
,,冰锥		冰砾		速度强化,24,72.73%,4
,,冰锥		冰砾		脱壳忍者玩偶,10,76.92%,7
,,冰冻之风	冷冻干燥	万灵药,4,80.0%,1
,,冰冻之风	冷冻干燥	速度强化,1,100.0%,1
